date,close
2022-06-15,1652.16
2022-06-16,1654.06
2022-06-17,1728.06
2022-06-20,1719.08
2022-06-21,1722.8
2022-06-22,1713.06
2022-06-23,1734.16
2022-06-24,1786.07
2022-06-27,1787.61
2022-06-28,1813.06
2022-06-29,1807.06
2022-06-30,1843.73
2022-07-01,1827.78
2022-07-04,1816.73
2022-07-05,1831.74
2022-07-06,1800.73
2022-07-07,1788.73
2022-07-08,1797.73
2022-07-11,1762.33
2022-07-12,1747.14
2022-07-13,1757.62
2022-07-14,1751.73
2022-07-15,1748.23
2022-07-18,1750.39
2022-07-19,1741.83
2022-07-20,1748.83
2022-07-21,1737.73
2022-07-22,1745.73
2022-07-25,1743.38
2022-07-26,1748.94
2022-07-27,1718.33
2022-07-28,1696.73
2022-07-29,1697.17
2022-08-01,1689.03
2022-08-02,1678.71
2022-08-03,1683.73
2022-08-04,1714.74
2022-08-05,1722.69
2022-08-08,1710.26
2022-08-09,1708.73
2022-08-10,1674.73
2022-08-11,1705.63
2022-08-12,1726.73
2022-08-15,1718.62
2022-08-16,1716.57
2022-08-17,1716.73
2022-08-18,1694.23
2022-08-19,1693.74
2022-08-22,1692.71
2022-08-23,1668.74
2022-08-24,1652.93
2022-08-25,1683.73
2022-08-26,1696.73
2022-08-29,1677.55
2022-08-30,1668.73
2022-08-31,1722.73
2022-09-01,1679.62
2022-09-02,1673.73
2022-09-05,1633.73
2022-09-06,1643.73
2022-09-07,1616.74
2022-09-08,1613.73
2022-09-09,1643.52
2022-09-13,1677.73
2022-09-14,1667.73
2022-09-15,1678.73
2022-09-16,1657.73
2022-09-19,1670.37
2022-09-20,1676.73
2022-09-21,1646.73
2022-09-22,1619.54
2022-09-23,1633.16
2022-09-26,1661.73
2022-09-27,1686.73
2022-09-28,1681.73
2022-09-29,1679.08
2022-09-30,1671.23
2022-10-10,1584.73
2022-10-11,1578.72
2022-10-12,1558.73
2022-10-13,1498.72
2022-10-14,1536.34
2022-10-17,1517.23
2022-10-18,1504.56
2022-10-19,1446.73
2022-10-20,1442.23
2022-10-21,1422.73
2022-10-24,1300.01
2022-10-25,1278.48
2022-10-26,1262.81
2022-10-27,1199.73
2022-10-28,1158.73
2022-10-31,1148.73
2022-11-01,1260.74
2022-11-02,1270.69
2022-11-03,1238.23
2022-11-04,1315.3
2022-11-07,1305.84
2022-11-08,1283.61
2022-11-09,1258.63
2022-11-10,1273.73
2022-11-11,1326.88
2022-11-14,1331.73
2022-11-15,1386.73
2022-11-16,1383.98
2022-11-17,1365.73
2022-11-18,1365.86
2022-11-21,1318.71
2022-11-22,1338.68
2022-11-23,1347.73
2022-11-24,1318.72
2022-11-25,1320.74
2022-11-28,1308.61
2022-11-29,1397.73
2022-11-30,1397.73
2022-12-01,1429.53
2022-12-02,1432.61
2022-12-05,1463.63
2022-12-06,1486.73
2022-12-07,1482.73
2022-12-08,1485.75
2022-12-09,1528.73
2022-12-12,1537.75
2022-12-13,1548.73
2022-12-14,1569.6
2022-12-15,1585.72
2022-12-16,1585.6
2022-12-19,1571.73
2022-12-20,1513.73
2022-12-21,1537.73
2022-12-22,1566.73
2022-12-23,1569.73
2022-12-26,1540.79
2022-12-27,1553.64
2022-12-28,1553.64
2022-12-29,1539.64
2022-12-30,1547.64
2023-01-03,1550.65
2023-01-04,1545.65
2023-01-05,1621.64
2023-01-06,1624.41
2023-01-09,1661.84
2023-01-10,1675.09
2023-01-11,1665.59
2023-01-12,1654.64
2023-01-13,1707.64
2023-01-16,1733.54
2023-01-17,1728.64
2023-01-18,1713.64
2023-01-19,1700.85
2023-01-20,1680.65
2023-01-30,1708.64
2023-01-31,1666.4
2023-02-01,1665.61
2023-02-02,1656.75
2023-02-03,1638.64
2023-02-06,1615.64
2023-02-07,1617.64
2023-02-08,1604.64
2023-02-09,1638.64
2023-02-10,1630.64
2023-02-13,1676.99
2023-02-14,1664.43
2023-02-15,1661.64
2023-02-16,1682.46
2023-02-17,1641.42
2023-02-20,1695.64
2023-02-21,1687.64
2023-02-22,1656.64
2023-02-23,1638.64
2023-02-24,1608.64
2023-02-27,1631.05
2023-02-28,1634.38
2023-03-01,1659.17
2023-03-02,1648.64
2023-03-03,1638.68
2023-03-06,1627.78
2023-03-07,1608.94
2023-03-08,1591.06
2023-03-09,1590.66
2023-03-10,1570.64
2023-03-13,1582.64
2023-03-14,1586.64
2023-03-15,1571.56
2023-03-16,1572.63
2023-03-17,1562.64
2023-03-20,1550.24
2023-03-21,1595.64
2023-03-22,1593.99
2023-03-23,1595.5
2023-03-24,1599.26
2023-03-27,1588.43
2023-03-28,1602.44
2023-03-29,1610.64
2023-03-30,1620.64
2023-03-31,1640.64
2023-04-03,1622.71
2023-04-04,1635.23
2023-04-06,1617.6
2023-04-07,1611.63
2023-04-10,1592.34
2023-04-11,1566.14
2023-04-12,1514.74
2023-04-13,1543.64
2023-04-14,1534.06
2023-04-17,1573.64
2023-04-18,1578.64
2023-04-19,1579.64
2023-04-20,1562.52
2023-04-21,1546.11
2023-04-24,1525.64
2023-04-25,1551.02
2023-04-26,1564.55
2023-04-27,1578.56
2023-04-28,1581.16
2023-05-04,1570.54
2023-05-05,1570.64
2023-05-08,1541.16
2023-05-09,1542.64
2023-05-10,1545.64
2023-05-11,1537.71
2023-05-12,1527.04
2023-05-15,1536.94
2023-05-16,1523.93
2023-05-17,1521.64
2023-05-18,1511.64
2023-05-19,1520.14
2023-05-22,1566.64
2023-05-23,1545.19
2023-05-24,1531.54
2023-05-25,1521.64
2023-05-26,1511.2
2023-05-29,1509.64
2023-05-30,1488.93
2023-05-31,1449.54
2023-06-01,1456.56
2023-06-02,1491.24
2023-06-05,1485.64
2023-06-06,1487.63
2023-06-07,1471.54
2023-06-08,1488.64
2023-06-09,1486.64
2023-06-12,1516.64
2023-06-13,1519.64
2023-06-14,1547.52
2023-06-15,1575.64
2023-06-16,1618.33
2023-06-19,1564.64
2023-06-20,1564.1
2023-06-21,1556.47
2023-06-26,1529.64
2023-06-27,1531.69
2023-06-28,1549.02
2023-06-29,1534.35
2023-06-30,1537.55
2023-07-03,1570.65
2023-07-04,1577.15
2023-07-05,1561.93
2023-07-06,1549.53
2023-07-07,1536.58
2023-07-10,1547.45
2023-07-11,1556.55
2023-07-12,1560.35
2023-07-13,1584.95
2023-07-14,1599.55
2023-07-17,1576.52
2023-07-18,1569.35
2023-07-19,1569.55
2023-07-20,1570.55
2023-07-21,1617.85
2023-07-24,1617.7
2023-07-25,1675.1
2023-07-26,1675.1
2023-07-27,1684.58
2023-07-28,1743.55
2023-07-31,1727.13
2023-08-01,1735.55
2023-08-02,1726.55
2023-08-03,1725.02
2023-08-04,1740.02
2023-08-07,1734.48
2023-08-08,1736.55
2023-08-09,1736.83
2023-08-10,1721.55
2023-08-11,1680.55
2023-08-14,1649.55
2023-08-15,1659.53
2023-08-16,1666.55
2023-08-17,1674.6
2023-08-18,1649.14
2023-08-21,1637.55
2023-08-22,1634.55
2023-08-23,1620.55
2023-08-24,1662.85
2023-08-25,1671.53
2023-08-28,1681.52
2023-08-29,1697.88
2023-08-30,1702.55
2023-08-31,1693.55
2023-09-01,1697.6
2023-09-04,1712.55
2023-09-05,1705.25
